rank	severity	rule_id	pdb	ligand	message	count	recency	file	sample	hint	step	paths
22	hard	ligprep.rdkit_valence	3OG7		RDKit sanitize/valence/kekulize error(s)	1		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:55] sanitize [20:52:55] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OG7/ligands_raw/032_A1.sanitized.sanitized.pdb: WARNING:root:[ligprep] addHs stderr (primary) 1 molecule converted	Quarantine; consider pre-sanitize with RDKit, fix aromaticity, add hydrogens earlier.	ligprep.sanitize	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OG7/ligands_raw/032_A1.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OG7/ligands_raw/032_A1.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OG7/032_A1.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OG7/032_A1.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OG7/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3OG7/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
23	hard	ligprep.rdkit_valence	6WTN		RDKit sanitize/valence/kekulize error(s)	1		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:56] sanitize [20:52:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/RXT_A1204.sanitized.sanitized.pdb: WARNING:root:[obabel primary stderr] 1 molecule converted	Quarantine; consider pre-sanitize with RDKit, fix aromaticity, add hydrogens earlier.	ligprep.sanitize	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/EDO_A1201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/EDO_A1203.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/EDO_A1202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/RXT_A1204.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/RXT_A1204.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6WTN/RXT_A1204.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6WTN/RXT_A1204.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6WTN/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6WTN/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
24	hard	ligprep.rdkit_valence	3ERT		RDKit sanitize/valence/kekulize error(s)	1		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:56] sanitize [20:52:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ERT/ligands_raw/OHT_A600.sanitized.sanitized.pdb: [20:52:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J/ligands_raw/RXT_A601.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Quarantine; consider pre-sanitize with RDKit, fix aromaticity, add hydrogens earlier.	ligprep.sanitize	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ERT/ligands_raw/OHT_A600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ERT/ligands_raw/OHT_A600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ERT/OHT_A600.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ERT/OHT_A600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ERT/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3ERT/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
25	hard	ligprep.rdkit_valence	3OXZ		RDKit sanitize/valence/kekulize error(s)	1		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:56] sanitize [20:52:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OXZ/ligands_raw/0LI_A1.sanitized.sanitized.pdb: 1 molecule converted	Quarantine; consider pre-sanitize with RDKit, fix aromaticity, add hydrogens earlier.	ligprep.sanitize	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OXZ/ligands_raw/0LI_A1.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OXZ/ligands_raw/0LI_A1.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OXZ/0LI_A1.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OXZ/0LI_A1.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OXZ/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3OXZ/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
26	hard	ligprep.rdkit_valence	5L2I		RDKit sanitize/valence/kekulize error(s)	1		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:56] sanitize [20:52:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L2I/ligands_raw/LQQ_A900.sanitized.sanitized.pdb: 1 molecule converted	Quarantine; consider pre-sanitize with RDKit, fix aromaticity, add hydrogens earlier.	ligprep.sanitize	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L2I/ligands_raw/LQQ_A900.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L2I/ligands_raw/LQQ_A900.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L2I/LQQ_A900.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L2I/LQQ_A900.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L2I/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5L2I/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
27	hard	ligprep.rdkit_valence	2WGJ		RDKit sanitize/valence/kekulize error(s)	1		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:56] sanitize [20:52:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2WGJ/ligands_raw/VGH_A2346.sanitized.sanitized.pdb: 1 molecule converted	Quarantine; consider pre-sanitize with RDKit, fix aromaticity, add hydrogens earlier.	ligprep.sanitize	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2WGJ/ligands_raw/VGH_A2346.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2WGJ/ligands_raw/VGH_A2346.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2WGJ/VGH_A2346.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2WGJ/VGH_A2346.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2WGJ/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2WGJ/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
28	hard	ligprep.rdkit_valence	1T46	0LI_A1.sanitized.sanitized.protoB	RDKit sanitize/valence/kekulize error(s)	1		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:56] sanitize [20:52:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/1T46/ligands_raw/STI_A3.sanitized.sanitized.pdb: [ligprep] Calling prepare_ligand4 on 0LI_A1.sanitized.sanitized.protoB.mol2 -> 0LI_A1.sanitized.pdbqt	Quarantine; consider pre-sanitize with RDKit, fix aromaticity, add hydrogens earlier.	ligprep.sanitize	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/1T46/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/1T46/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
29	hard	ligprep.rdkit_valence	2XP2		RDKit sanitize/valence/kekulize error(s)	1		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:57] sanitize [20:52:57] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2XP2/ligands_raw/VGH_A9000.sanitized.sanitized.pdb: 1 molecule converted	Quarantine; consider pre-sanitize with RDKit, fix aromaticity, add hydrogens earlier.	ligprep.sanitize	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2XP2/ligands_raw/VGH_A9000.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2XP2/ligands_raw/VGH_A9000.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2XP2/VGH_A9000.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2XP2/VGH_A9000.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2XP2/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2XP2/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
30	hard	ligprep.rdkit_valence	4RT7		RDKit sanitize/valence/kekulize error(s)	1		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:57] sanitize [20:52:57] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4RT7/ligands_raw/P30_A1001.sanitized.sanitized.pdb: [ligprep] writer=mgltools lig=AXI_A2000.sanitized.sanitized.protoB in_atoms=46 out_atoms=49 ok=True reason=	Quarantine; consider pre-sanitize with RDKit, fix aromaticity, add hydrogens earlier.	ligprep.sanitize	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4RT7/ligands_raw/P30_A1001.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4RT7/ligands_raw/P30_A1001.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4RT7/P30_A1001.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4RT7/P30_A1001.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4RT7/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4RT7/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
31	hard	ligprep.rdkit_valence	6O0K		RDKit sanitize/valence/kekulize error(s)	1		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:53:00] sanitize [20:53:00] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/LBM_A301.sanitized.sanitized.pdb: WARNING:root:[ligprep] addHs stderr (primary) 1 molecule converted	Quarantine; consider pre-sanitize with RDKit, fix aromaticity, add hydrogens earlier.	ligprep.sanitize	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/LBM_A301.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/2PE_A302.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/LBM_A301.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/2PE_A302.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/2PE_A302.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/LBM_A301.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/LBM_A301.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/2PE_A302.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6O0K/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
32	hard	ligprep.rdkit_valence	5MO4		RDKit sanitize/valence/kekulize error(s)	1		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:53:02] sanitize [20:53:02] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/NIL_A601.sanitized.sanitized.pdb: 1 molecule converted	Quarantine; consider pre-sanitize with RDKit, fix aromaticity, add hydrogens earlier.	ligprep.sanitize	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/AY7_A602.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/NIL_A601.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/AY7_A602.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/NIL_A601.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/NIL_A601.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/AY7_A602.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/AY7_A602.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/NIL_A601.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5MO4/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
33	soft	ligprep.obabel_h_charge	3WZD		OpenBabel H/charge warning(s)	10		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:57] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/DTT_A1202.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/EDO_A1208.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/EDO_A1206.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/GOL_A1210.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/DTT_A1205.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/DTT_A1202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/SO4_A1211.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/LEV_A1201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/DTT_A1203.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/DTT_A1204.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/EDO_A1207.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/EDO_A1209.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/DTT_A1205.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/DTT_A1202.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/DTT_A1203.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/LEV_A1201.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD/ligands_raw/DTT_A1204.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/DTT_A1204.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/DTT_A1205.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/DTT_A1203.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/DTT_A1202.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/LEV_A1201.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/DTT_A1205.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/LEV_A1201.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/DTT_A1204.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/DTT_A1203.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/DTT_A1202.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3WZD/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
34	soft	ligprep.obabel_h_charge	2HYY		OpenBabel H/charge warning(s)	8		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:55] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_A600.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_B600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_D600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_C600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_A600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_A600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_C600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_B600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY/ligands_raw/STI_D600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_A600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_B600.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_D600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_A600.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_C600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_C600.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_B600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/STI_D600.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2HYY/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
35	soft	ligprep.obabel_h_charge	3CS9		OpenBabel H/charge warning(s)	8		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:55] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9/ligands_raw/NIL_A600.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9/ligands_raw/NIL_D600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9/ligands_raw/NIL_B600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9/ligands_raw/NIL_C600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9/ligands_raw/NIL_A600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9/ligands_raw/NIL_A600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9/ligands_raw/NIL_C600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9/ligands_raw/NIL_B600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9/ligands_raw/NIL_D600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/NIL_B600.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/NIL_A600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/NIL_C600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/NIL_A600.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/NIL_D600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/NIL_B600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/NIL_D600.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/NIL_C600.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3CS9/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
36	soft	ligprep.obabel_h_charge	5L7I		OpenBabel H/charge warning(s)	8		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log	[20:52:57] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/MPG_B1203.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/VIS_A1202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/MPG_B1203.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/MPG_B1204.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/VIS_B1202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/NAG_A1201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/VIS_A1202.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/MPG_B1204.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/VIS_B1202.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I/ligands_raw/MPG_B1203.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/MPG_B1203.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/VIS_A1202.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/VIS_A1202.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/VIS_B1202.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/MPG_B1204.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/VIS_B1202.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/MPG_B1203.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/MPG_B1204.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5L7I/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251014_205220.log
