pdb_id,variant,ph,engine,stage,stage_dir,ligand_file,posebusters_pass,posebusters_reason,mol_pred_loaded,sanitization,passes_valence_checks,internal_steric_clash,bond_lengths,bond_angles,most_extreme_clash_protein,most_extreme_relative_distance_protein,file,molecule,position,mol_cond_loaded,inchi_convertible,all_atoms_connected,no_radicals,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,mol_true_loaded,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00031_stage1.sdf,False,,True,True,True,True,True,True,False,0.9014077324407974,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00031_stage1.sdf,ZINC40384514,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,21.0,0.9518053636348844,1.0506693033975911,0.0,0.0,32.0,1.0500620991383376,0.0,137.0,0.939258723637622,0.0,21.0,32.0,137.0,2.0,2.0,0.002472640984877,0.0,0.0,,0.0,0.0,,6.0,135.2031838221989,61.5019626029274,2.1983555987490297,2.794363970566472,0,9,160.0,O,O,1.55,1.55,3.1,2.7943639705664722,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0091111561044745,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00032_stage1.sdf,False,,True,True,True,True,True,True,False,0.9054782274094182,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00032_stage1.sdf,ZINC40385359,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,22.0,0.9521195465638168,1.0519429792670418,0.0,0.0,35.0,1.0497791789501316,0.0,153.0,0.9794531719933928,0.0,22.0,35.0,153.0,2.0,2.0,0.0021190487606794,0.0,0.0,,0.0,0.0,,11.0,178.44799799781947,91.8512103533848,1.9427941919465788,2.894126638556093,0,10,176.0,N,N,1.6,1.6,3.2,2.8975303277101383,3.2,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0113948919449901,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00033_stage1.sdf,True,,True,True,True,True,True,True,False,0.9667218689338727,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00033_stage1.sdf,ZINC41070135,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,20.0,0.9519801583764756,1.0026078601105015,0.0,0.0,28.0,1.0493516566349546,0.0,123.0,0.9440044769799854,0.0,20.0,28.0,123.0,2.0,2.0,0.0021078810190901,0.0,0.0,,0.0,0.0,,6.0,81.33036447334811,37.691947510512,2.157764982843237,3.0866708603283217,0,13,176.0,N,N,1.6,1.6,3.2,3.0935099805883928,3.2,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0062205062205062,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00034_stage1.sdf,True,,True,True,True,True,True,True,False,0.9662111692940835,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00034_stage1.sdf,ZINC41071201,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,20.0,0.9522848519548882,1.0020828962096575,0.0,0.0,28.0,1.049557477752919,0.0,123.0,0.9712834364174174,0.0,20.0,28.0,123.0,2.0,2.0,0.0026861852772263,0.0,0.0,,0.0,0.0,,6.0,73.48156234924267,29.86920745365144,2.4601108838681194,3.1401863002057717,0,8,1643.0,C,O,1.7,1.55,3.25,3.1401863002057713,3.25,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0034283265481037,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00035_stage1.sdf,False,,True,True,True,True,True,True,False,0.8889527187966658,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00035_stage1.sdf,ZINC43508786,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,22.0,0.9519827529284588,1.0200550695494743,0.0,0.0,34.0,1.0626696895294183,0.0,154.0,0.9831543269350298,0.0,22.0,34.0,154.0,1.0,1.0,0.0023200186582763,0.0,0.0,,0.0,0.0,,12.0,158.58440231743896,59.42118406012585,2.6688192910624924,2.8002010642094977,0,20,176.0,O,N,1.55,1.6,3.1500000000000004,2.8002010642094977,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0083156062657126,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00036_stage1.sdf,False,,True,True,True,True,True,True,False,0.8779290502504598,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00036_stage1.sdf,ZINC44559715,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,25.0,0.9576880314245332,1.0227961740687563,0.0,0.0,38.0,1.0600680804290197,0.0,190.0,1.0009381310992524,0.0,25.0,38.0,190.0,1.0,1.0,0.0004182303351061,0.0,0.0,,0.0,0.0,,10.0,150.71872137084398,75.55904900033887,1.994714377230556,2.721580055776425,0,17,1643.0,O,O,1.55,1.55,3.1,2.721580055776425,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0071187710753091,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00037_stage1.sdf,True,,True,True,True,True,True,True,False,0.944354590897111,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00037_stage1.sdf,ZINC53640048,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,26.0,0.9538626850025884,1.0209946954703564,0.0,0.0,36.0,1.0273777372419866,0.0,214.0,0.9879472906048942,0.0,26.0,36.0,214.0,3.0,3.0,0.0021041650740423,0.0,0.0,,0.0,0.0,,9.0,144.37739898137886,104.66792341163608,1.379385338654079,2.9747169613259,0,16,1653.0,N,O,1.6,1.55,3.1500000000000004,2.9747169613259,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0051564722617354,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00038_stage1.sdf,False,,True,True,True,True,True,True,False,0.8914964211294265,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00038_stage1.sdf,ZINC38581022,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,22.0,0.9576161459022824,1.029864794364281,0.0,0.0,33.0,1.0535991280883952,0.0,155.0,1.0027424075046327,0.0,22.0,33.0,155.0,1.0,1.0,0.0001404178596666,0.0,0.0,,0.0,0.0,,9.0,118.53694855211444,34.94655648424136,3.391949321403583,2.7636389055012223,0,16,2636.0,O,O,1.55,1.55,3.1,2.7636389055012223,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0123918174665617,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00039_stage1.sdf,False,,True,True,True,True,True,True,False,0.895871722181915,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00039_stage1.sdf,ZINC33979260,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,26.0,0.9286577646867652,1.065579188222965,0.0,0.0,40.0,1.059861139282118,0.0,210.0,0.9775347754544702,0.0,26.0,40.0,210.0,1.0,1.0,0.000452479424469,0.0,0.0,,0.0,0.0,,10.0,171.91259029488018,77.29627888129477,2.224073303177884,2.8219959248730326,0,25,150.0,O,N,1.55,1.6,3.1500000000000004,2.8219959248730326,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0138863511785127,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00040_stage1.sdf,False,,True,True,True,True,True,True,False,0.887299088504872,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00040_stage1.sdf,ZINC28975915,0.0,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,23.0,0.9360880014065498,1.0640408282987497,0.0,0.0,33.0,1.0493231037393516,0.0,175.0,0.9712818937071774,0.0,23.0,33.0,175.0,1.0,1.0,0.0027231868131798,1.0,0.0,0.0020486190639448,0.0,0.0,,9.0,157.25057810009892,33.24354450224539,4.730259075998278,2.7949921287903474,0,13,1643.0,N,O,1.6,1.55,3.1500000000000004,2.7949921287903474,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0093475415965601,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00041_stage1.sdf,False,,True,True,True,True,True,True,False,0.8523808567770627,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00041_stage1.sdf,ZINC61882467,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,21.0,0.9287595845371726,1.0190528306413484,0.0,0.0,31.0,1.05890987417253,0.0,138.0,0.9728029212730606,0.0,21.0,31.0,138.0,1.0,1.0,0.0029887284683945,0.0,0.0,,0.0,0.0,,7.0,124.6998846529522,68.1947349568587,1.8285852233583684,2.7276187416866007,0,20,170.0,N,N,1.6,1.6,3.2,2.7276187416866007,3.2,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0125786163522012,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00042_stage1.sdf,False,,True,True,True,True,True,True,False,0.8395757726102773,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00042_stage1.sdf,ZINC64003696,0.0,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,23.0,0.9377011954749842,1.0645437341881512,0.0,0.0,32.0,1.0437845929142204,0.0,176.0,0.7968366380385583,0.0,23.0,32.0,176.0,0.0,0.0,,1.0,0.0,0.0027476609326662,1.0,1.0,0.0012794513932993,12.0,121.15324707294246,44.68335781941671,2.7113729358158607,2.644663683722374,0,0,1653.0,N,O,1.6,1.55,3.1500000000000004,2.644663683722374,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0083972252646951,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00043_stage1.sdf,False,,True,True,True,True,True,True,False,0.8875712456188413,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00043_stage1.sdf,ZINC64033513,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,23.0,0.9455357353185082,1.0292403555902074,0.0,0.0,35.0,1.059855036574115,0.0,173.0,0.9363728384516586,0.0,23.0,35.0,173.0,1.0,1.0,0.0005841264934769,0.0,0.0,,0.0,0.0,,9.0,108.35072413680618,38.92915297572317,2.7832797750409672,2.7958494236993503,0,17,2084.0,O,N,1.55,1.6,3.1500000000000004,2.7958494236993503,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0170321064996084,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00044_stage1.sdf,True,,True,True,True,True,True,True,False,0.9414855863268371,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00044_stage1.sdf,ZINC35462764,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,28.0,0.9521676555155524,1.0106494365666705,0.0,0.0,41.0,1.0587033559615984,0.0,256.0,0.9696964247930516,0.0,28.0,41.0,256.0,2.0,2.0,0.0046455862583847,0.0,0.0,,0.0,0.0,,12.0,128.08278508031424,50.90260710118904,2.5162323184291746,2.918605317613195,0,26,160.0,O,O,1.55,1.55,3.1,2.918605317613195,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.004990850108135,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00045_stage1.sdf,True,,True,True,True,True,True,True,False,0.9387179734139974,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00045_stage1.sdf,ZINC65356748,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,29.0,0.9749993126447972,1.0608825278940452,0.0,0.0,43.0,1.0622409088138678,0.0,279.0,0.9875090728903648,0.0,29.0,43.0,279.0,2.0,2.0,0.1813372198805139,5.0,5.0,0.2440506649122448,0.0,0.0,,11.0,139.93679711524533,56.264912656381874,2.48710591572158,2.9569616162540924,0,23,176.0,O,N,1.55,1.6,3.1500000000000004,2.9569616162540924,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0031524805043968,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00046_stage1.sdf,False,,True,True,True,True,True,True,False,0.889178864601739,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00046_stage1.sdf,ZINC65739396,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,29.0,0.976615093952666,1.0228562560495829,0.0,0.0,42.0,1.06284434852512,0.0,280.0,1.0069025130483606,0.0,29.0,42.0,280.0,1.0,1.0,0.0029340486143662,10.0,10.0,0.2439825254350318,0.0,0.0,,22.0,158.6526160214897,71.20506572865199,2.22810855376614,2.857824522254651,0,12,1653.0,C,O,1.7,1.55,3.25,2.889831309955652,3.25,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0085361998103066,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00047_stage1.sdf,False,,True,True,True,True,True,True,False,0.8311469389703481,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00047_stage1.sdf,ZINC65742951,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,40.0,0.9762984655082652,1.018098443632667,0.0,0.0,60.0,1.0628312032778018,0.0,530.0,0.935962836437762,0.0,40.0,60.0,530.0,3.0,3.0,0.0108679189345698,5.0,5.0,0.2564557117679313,0.0,0.0,,18.0,179.07851928248732,124.0018202998252,1.4441604070770222,2.7201472386619097,0,27,176.0,C,N,1.7,1.6,3.3,2.7427848986021486,3.3,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.007868296816366,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00048_stage1.sdf,False,,True,True,True,True,True,True,False,0.8454917720526415,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00048_stage1.sdf,ZINC65748719,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,28.0,0.9759853528287824,1.0538569551150492,0.0,0.0,41.0,1.0624602678284225,0.0,256.0,1.0051827421048798,0.0,28.0,41.0,256.0,2.0,2.0,0.0023277775804247,5.0,5.0,0.256592896302645,0.0,0.0,,13.0,110.00688724896544,58.59871733606684,1.8772917266784173,2.663299081965821,0,13,176.0,O,N,1.55,1.6,3.1500000000000004,2.663299081965821,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0091836734693877,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00049_stage1.sdf,False,,True,True,True,True,True,True,False,0.8945740590573805,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00049_stage1.sdf,ZINC65748839,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,25.0,0.9573621934250572,1.0425474035698137,0.0,0.0,38.0,1.0597743409604328,0.0,190.0,1.014477357072345,0.0,25.0,38.0,190.0,1.0,1.0,0.0003181440978946,0.0,0.0,,0.0,0.0,,10.0,199.0854523884635,75.05095378719116,2.65267051705932,2.77317958307788,0,16,1333.0,O,O,1.55,1.55,3.1,2.7731795830778796,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0100511695906432,,,
EX4M,HOLO,pH7_0,vina,stage1,stage1,decoys_final_00050_stage1.sdf,False,,True,True,True,True,True,True,False,0.9070886206016474,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/stage1/decoys_final_00050_stage1.sdf,ZINC66637161,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,26.0,0.9376842612995396,1.0603205346884832,0.0,0.0,37.0,1.044779688243135,0.0,213.0,0.9798560071372558,0.0,26.0,37.0,213.0,2.0,2.0,0.0030183589667341,0.0,0.0,,0.0,0.0,,11.0,123.86552523167128,75.3375123912413,1.6441414283553093,2.902683585925272,0,20,2186.0,N,N,1.6,1.6,3.2,2.902683585925272,3.2,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0072451267897188,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,actives_final_00001_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,actives_final_00002_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,actives_final_00003_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,actives_final_00004_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,actives_final_00005_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00001_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00002_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00003_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00004_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00005_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00006_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00007_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00008_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00009_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00010_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00011_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00012_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX4M,APO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00013_gnina_stage1.sdf,False,missing_receptor,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
