rank	severity	rule_id	pdb	ligand	message	count	recency	file	sample	hint	step	paths
30	soft	ligprep.obabel_h_charge	4ASD		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4ASD/ligands_raw/BAX_A1500.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4ASD/ligands_raw/BAX_A1500.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4ASD/ligands_raw/BAX_A1500.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4ASD/BAX_A1500.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4ASD/BAX_A1500.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4ASD/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4ASD/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
31	soft	ligprep.obabel_h_charge	4AG8		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4AG8/ligands_raw/AXI_A2000.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4AG8/ligands_raw/AXI_A2000.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4AG8/ligands_raw/AXI_A2000.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4AG8/AXI_A2000.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4AG8/AXI_A2000.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4AG8/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4AG8/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
32	soft	ligprep.obabel_h_charge	6ADQ		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:34:12] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9YF_M504.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9YF_M504.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_N604.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_O304.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_B611.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_A502.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_B608.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_W201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_F606.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_R605.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_T201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_B612.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_B610.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/PLM_W203.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9YF_C303.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_B609.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/PLM_K203.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_P202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_B607.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/PLM_Y301.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_N605.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_H201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_K201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_P201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_S301.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9XX_Y302.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9XX_Z302.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_D201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_B605.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9XX_K204.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_N609.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_G301.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_M503.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_N607.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9YF_W202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_D202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_B606.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/PLM_Z301.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_N601.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_N606.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9YF_M501.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_R606.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_F605.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_N608.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9YF_A504.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_B603.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_B604.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9YF_A503.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_C304.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9YF_K202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9YF_O303.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9XX_W204.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_N610.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_H201.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_F606.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_B612.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_R605.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_N605.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9YF_C303.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_T201.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/PLM_Y301.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_B608.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_W201.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_K201.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_P201.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_B607.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9YF_M504.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_O304.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_B609.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/9Y0_P202.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/PLM_W203.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_N604.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_B611.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/MQ9_B610.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/CDL_A502.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6ADQ/ligands_raw/PLM_K203.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6ADQ/CDL_N604.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6ADQ/9YF_M504.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6ADQ/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6ADQ/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
33	soft	render.enqueue_none	5L2I	5L2I_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:35	docked/5L2I/protein.log	2025-10-11 18:40:35,071 - INFO - [render-enqueue] 5L2I bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L2I_NOLIG/receptor/5L2I_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5L2I.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L2I/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5L2I/protein.log
34	soft	render.enqueue_none	5L2I	5L2I_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:35	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:35,071 - INFO - [render-enqueue] 5L2I bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L2I_NOLIG/receptor/5L2I_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5L2I.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L2I/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5L2I/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
35	soft	render.enqueue_none	6U4J	6U4J_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:31	docked/6U4J/protein.log	2025-10-11 18:40:31,872 - INFO - [render-enqueue] 6U4J bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6U4J_NOLIG/receptor/6U4J_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/6U4J.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6U4J/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6U4J/protein.log
36	soft	render.enqueue_none	6U4J	6U4J_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:31	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:31,872 - INFO - [render-enqueue] 6U4J bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6U4J_NOLIG/receptor/6U4J_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/6U4J.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6U4J/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6U4J/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
37	soft	render.enqueue_none	4XUF	4XUF_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:13	docked/4XUF/protein.log	2025-10-11 18:40:13,473 - INFO - [render-enqueue] 4XUF bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XUF_NOLIG/receptor/4XUF_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4XUF.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XUF/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4XUF/protein.log
38	soft	render.enqueue_none	4XUF	4XUF_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:13	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:13,473 - INFO - [render-enqueue] 4XUF bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XUF_NOLIG/receptor/4XUF_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4XUF.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XUF/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4XUF/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
39	soft	render.enqueue_none	2XP2	2XP2_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:11	docked/2XP2/protein.log	2025-10-11 18:40:11,847 - INFO - [render-enqueue] 2XP2 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2XP2_NOLIG/receptor/2XP2_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/2XP2.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2XP2/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2XP2/protein.log
40	soft	render.enqueue_none	2XP2	2XP2_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:11	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:11,847 - INFO - [render-enqueue] 2XP2 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2XP2_NOLIG/receptor/2XP2_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/2XP2.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2XP2/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2XP2/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
41	soft	render.enqueue_none	2WGJ	2WGJ_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:10	docked/2WGJ/protein.log	2025-10-11 18:40:10,259 - INFO - [render-enqueue] 2WGJ bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2WGJ_NOLIG/receptor/2WGJ_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/2WGJ.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2WGJ/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2WGJ/protein.log
42	soft	render.enqueue_none	4U5J	4U5J_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:10	docked/4U5J/protein.log	2025-10-11 18:40:10,989 - INFO - [render-enqueue] 4U5J bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J_NOLIG/receptor/4U5J_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4U5J.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4U5J/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4U5J/protein.log
43	soft	render.enqueue_none	2WGJ	2WGJ_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:10	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:10,259 - INFO - [render-enqueue] 2WGJ bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2WGJ_NOLIG/receptor/2WGJ_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/2WGJ.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2WGJ/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2WGJ/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
44	soft	render.enqueue_none	4U5J	4U5J_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:10	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:10,989 - INFO - [render-enqueue] 4U5J bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J_NOLIG/receptor/4U5J_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4U5J.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4U5J/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4U5J/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
45	soft	render.enqueue_none	3G0E	3G0E_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:04	docked/3G0E/protein.log	2025-10-11 18:40:04,667 - INFO - [render-enqueue] 3G0E bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3G0E_NOLIG/receptor/3G0E_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3G0E.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3G0E/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3G0E/protein.log
46	soft	render.enqueue_none	3ZBF	3ZBF_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:04	docked/3ZBF/protein.log	2025-10-11 18:40:04,410 - INFO - [render-enqueue] 3ZBF bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZBF_NOLIG/receptor/3ZBF_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3ZBF.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZBF/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3ZBF/protein.log
47	soft	render.enqueue_none	3ZBF	3ZBF_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:04	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:04,410 - INFO - [render-enqueue] 3ZBF bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZBF_NOLIG/receptor/3ZBF_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3ZBF.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZBF/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3ZBF/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
48	soft	render.enqueue_none	3G0E	3G0E_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:04	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:04,667 - INFO - [render-enqueue] 3G0E bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3G0E_NOLIG/receptor/3G0E_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3G0E.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3G0E/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3G0E/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
49	soft	render.enqueue_none	3OXZ	3OXZ_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:02	docked/3OXZ/protein.log	2025-10-11 18:40:02,554 - INFO - [render-enqueue] 3OXZ bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OXZ_NOLIG/receptor/3OXZ_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3OXZ.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OXZ/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3OXZ/protein.log
50	soft	render.enqueue_none	3OXZ	3OXZ_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:02	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:02,554 - INFO - [render-enqueue] 3OXZ bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OXZ_NOLIG/receptor/3OXZ_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3OXZ.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OXZ/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3OXZ/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
51	soft	render.enqueue_none	3OG7	3OG7_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:00	docked/3OG7/protein.log	2025-10-11 18:40:00,951 - INFO - [render-enqueue] 3OG7 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OG7_NOLIG/receptor/3OG7_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3OG7.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OG7/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3OG7/protein.log
52	soft	render.enqueue_none	3ZOS	3ZOS_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:00	docked/3ZOS/protein.log	2025-10-11 18:40:00,337 - INFO - [render-enqueue] 3ZOS bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS_NOLIG/receptor/3ZOS_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3ZOS.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZOS/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3ZOS/protein.log
