rank	severity	rule_id	pdb	ligand	message	count	recency	file	sample	hint	step	paths
36	soft	render.enqueue_none	3CS9	3CS9_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:31:08	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:31:08,123 - INFO - [render-enqueue] 3CS9 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9_NOLIG/receptor/3CS9_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3CS9.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3CS9/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
37	soft	render.enqueue_none	1T46	1T46_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:31:03	docked/1T46/protein.log	2025-10-11 23:31:03,452 - INFO - [render-enqueue] 1T46 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/1T46_NOLIG/receptor/1T46_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/1T46.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/1T46/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/1T46/protein.log
38	soft	render.enqueue_none	5MO4	5MO4_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:31:03	docked/5MO4/protein.log	2025-10-11 23:31:03,004 - INFO - [render-enqueue] 5MO4 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4_NOLIG/receptor/5MO4_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5MO4.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5MO4/protein.log
39	soft	render.enqueue_none	5MO4	5MO4_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:31:03	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:31:03,004 - INFO - [render-enqueue] 5MO4 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4_NOLIG/receptor/5MO4_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5MO4.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5MO4/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
40	soft	render.enqueue_none	1T46	1T46_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:31:03	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:31:03,452 - INFO - [render-enqueue] 1T46 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/1T46_NOLIG/receptor/1T46_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/1T46.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/1T46/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/1T46/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
41	soft	render.enqueue_none	2GQG	2GQG_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:31:02	docked/2GQG/protein.log	2025-10-11 23:31:02,647 - INFO - [render-enqueue] 2GQG bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG_NOLIG/receptor/2GQG_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/2GQG.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2GQG/protein.log
42	soft	render.enqueue_none	2GQG	2GQG_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:31:02	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:31:02,647 - INFO - [render-enqueue] 2GQG bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG_NOLIG/receptor/2GQG_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/2GQG.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2GQG/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
43	soft	render.enqueue_none	5L7I	5L7I_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:57	docked/5L7I/protein.log	2025-10-11 23:30:57,446 - INFO - [render-enqueue] 5L7I bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I_NOLIG/receptor/5L7I_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5L7I.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5L7I/protein.log
44	soft	render.enqueue_none	5L7I	5L7I_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:57	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:30:57,446 - INFO - [render-enqueue] 5L7I bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I_NOLIG/receptor/5L7I_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5L7I.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5L7I/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
45	soft	render.enqueue_none	3WZD	3WZD_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:54	docked/3WZD/protein.log	2025-10-11 23:30:54,190 - INFO - [render-enqueue] 3WZD bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD_NOLIG/receptor/3WZD_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3WZD.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3WZD/protein.log
46	soft	render.enqueue_none	3WZD	3WZD_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:54	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:30:54,190 - INFO - [render-enqueue] 3WZD bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD_NOLIG/receptor/3WZD_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3WZD.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3WZD/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
47	soft	render.enqueue_none	4AG8	4AG8_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:49	docked/4AG8/protein.log	2025-10-11 23:30:49,635 - INFO - [render-enqueue] 4AG8 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4AG8_NOLIG/receptor/4AG8_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4AG8.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4AG8/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4AG8/protein.log
48	soft	render.enqueue_none	4AG8	4AG8_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:49	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:30:49,635 - INFO - [render-enqueue] 4AG8 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4AG8_NOLIG/receptor/4AG8_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4AG8.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4AG8/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4AG8/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
49	soft	render.enqueue_none	4XV2	4XV2_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:33	docked/4XV2/protein.log	2025-10-11 23:30:33,744 - INFO - [render-enqueue] 4XV2 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2_NOLIG/receptor/4XV2_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4XV2.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4XV2/protein.log
50	soft	render.enqueue_none	4XV2	4XV2_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:33	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:30:33,744 - INFO - [render-enqueue] 4XV2 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2_NOLIG/receptor/4XV2_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4XV2.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4XV2/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
51	soft	render.enqueue_none	3WZE	3WZE_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:19	docked/3WZE/protein.log	2025-10-11 23:30:19,966 - INFO - [render-enqueue] 3WZE bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE_NOLIG/receptor/3WZE_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3WZE.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZE/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3WZE/protein.log
52	soft	render.enqueue_none	4ASD	4ASD_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:19	docked/4ASD/protein.log	2025-10-11 23:30:19,752 - INFO - [render-enqueue] 4ASD bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4ASD_NOLIG/receptor/4ASD_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4ASD.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4ASD/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4ASD/protein.log
53	soft	render.enqueue_none	4ASD	4ASD_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:19	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:30:19,752 - INFO - [render-enqueue] 4ASD bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4ASD_NOLIG/receptor/4ASD_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4ASD.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4ASD/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4ASD/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
54	soft	render.enqueue_none	3WZE	3WZE_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:19	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:30:19,966 - INFO - [render-enqueue] 3WZE bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE_NOLIG/receptor/3WZE_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3WZE.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZE/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3WZE/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
55	soft	render.enqueue_none	6O0L	6O0L_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:10	docked/6O0L/protein.log	2025-10-11 23:30:10,531 - INFO - [render-enqueue] 6O0L bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L_NOLIG/receptor/6O0L_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/6O0L.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0L/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6O0L/protein.log
56	soft	render.enqueue_none	6O0L	6O0L_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:10	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:30:10,531 - INFO - [render-enqueue] 6O0L bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L_NOLIG/receptor/6O0L_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/6O0L.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0L/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6O0L/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
57	soft	render.enqueue_none	6O0K	6O0K_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:09	docked/6O0K/protein.log	2025-10-11 23:30:09,956 - INFO - [render-enqueue] 6O0K bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K_NOLIG/receptor/6O0K_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/6O0K.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6O0K/protein.log
58	soft	render.enqueue_none	6O0K	6O0K_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 23:30:09	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log	2025-10-11 23:30:09,956 - INFO - [render-enqueue] 6O0K bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K_NOLIG/receptor/6O0K_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/6O0K.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6O0K/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_232617.log
